CL3-057;27.10.2021;84,39;84,51;82,01;82,07
CL3-057;28.10.2021;82,25;83,21;80,58;83,06
CL3-057;29.10.2021;83,09;83,74;81,41;83,22
CL3-057;01.11.2021;83,36;84,88;82,74;83,84
CL3-057;02.11.2021;83,87;84,41;82,92;82,96
CL3-057;03.11.2021;83,07;83,08;79,69;80,11
CL3-057;04.11.2021;80,18;83,42;78,25;79,33
CL3-057;05.11.2021;79,37;81,8;78,96;81,17
CL3-057;08.11.2021;81,13;82,67;81,05;82,21
CL3-057;09.11.2021;82,16;84,63;81,78;84,57
CL3-057;10.11.2021;84,53;84,97;80,81;81,3
CL3-057;11.11.2021;81,41;82,33;80,2;81,18
CL3-057;12.11.2021;81,21;81,62;79,78;80,69
CL3-057;15.11.2021;80,66;81,2;79,3;80,95
CL3-057;16.11.2021;80,93;81,81;80,03;80,58
CL3-057;17.11.2021;80,54;80,69;77,69;78,23
CL3-057;18.11.2021;77,49;78,8;76,44;78,32
CL3-057;19.11.2021;78,29;79,33;75,09;75,68
CL3-057;22.11.2021;75,75;77,16;74,76;76,49
CL3-057;23.11.2021;76,46;78,86;75,3;78,5
CL3-057;24.11.2021;78,48;79,23;77,98;78,32
CL3-057;25.11.2021;78,34;78,65;77,76;78,03
CL3-057;26.11.2021;78,1;78,17;67,4;68,17
CL3-057;29.11.2021;69,23;72,93;68,86;70,06
CL3-057;30.11.2021;70,04;71,22;64,43;67,0
CL3-057;01.12.2021;67,01;69,49;64,84;65,71
CL3-057;02.12.2021;65,63;67,49;62,43;67,37
CL3-057;03.12.2021;67,5;69,22;65,6;66,22
CL3-057;06.12.2021;67,02;70,15;66,72;70,03
CL3-057;07.12.2021;69,72;73,03;69,52;71,73
CL3-057;08.12.2021;71,86;73,0;70,91;72,65
CL3-057;09.12.2021;72,52;73,34;70,39;70,61
CL3-057;10.12.2021;70,68;72,33;70,32;71,96
CL3-057;13.12.2021;72,04;73,0;70,71;71,13
CL3-057;14.12.2021;71,12;72,03;69,51;70,29
CL3-057;15.12.2021;70,35;71,66;69,39;71,45
CL3-057;16.12.2021;71,48;72,99;71,03;71,98
CL3-057;17.12.2021;71,79;72,05;69,7;70,14
CL3-057;20.12.2021;69,88;69,98;66,12;69,22
CL3-057;21.12.2021;69,21;71,55;68,56;71,27
CL3-057;22.12.2021;71,27;73,16;70,8;73,03
CL3-057;23.12.2021;73,03;73,95;72,27;73,76
CL3-057;27.12.2021;73,38;76,09;72,57;75,94
CL3-057;28.12.2021;75,97;76,92;75,53;76,05
CL3-057;29.12.2021;76,04;77,37;75,36;76,59
CL3-057;30.12.2021;76,58;77,44;75,78;76,46
CL3-057;31.12.2021;76,66;77,08;74,95;75,45
CL3-057;03.01.2022;75,69;76,46;74,27;75,99
CL3-057;04.01.2022;76,02;77,64;75,7;77,21
CL3-057;05.01.2022;77,18;78,58;76,51;77,19
CL3-057;06.01.2022;77,24;80,24;76,73;79,65
CL3-057;07.01.2022;79,62;80,47;78,52;78,94
CL3-057;10.01.2022;78,88;79,45;77,83;78,43
CL3-057;11.01.2022;78,42;81,59;78,36;81,33
CL3-057;12.01.2022;81,38;83,1;81,17;82,76
CL3-057;13.01.2022;82,82;82,94;81,39;81,7
CL3-057;14.01.2022;81,73;84,45;81,58;84,27
CL3-057;17.01.2022;84,32;84,78;83,5;84,3
CL3-057;18.01.2022;83,71;85,98;83,57;85,89
CL3-057;19.01.2022;85,89;86,79;84,99;85,03
CL3-057;20.01.2022;85,06;87,1;84,2;84,48
CL3-057;21.01.2022;84,57;85,56;82,78;84,83
CL3-057;24.01.2022;84,91;86,09;81,9;84,08
CL3-057;25.01.2022;84,15;85,71;82,99;85,17
CL3-057;26.01.2022;85,26;87,95;85,01;87,15
CL3-057;27.01.2022;87,15;88,54;86,2;87,29
CL3-057;28.01.2022;87,5;88,84;86,44;87,29
CL3-057;31.01.2022;87,45;88,39;86,34;88,15
CL3-057;01.02.2022;88,15;88,87;86,55;88,36
CL3-057;02.02.2022;88,35;89,72;87,1;88,02
CL3-057;03.02.2022;87,98;90,45;86,75;90,17
CL3-057;04.02.2022;90,19;93,17;90,07;91,92
CL3-057;07.02.2022;91,82;92,73;90,73;91,63
CL3-057;08.02.2022;91,64;91,68;88,51;89,78
CL3-057;09.02.2022;89,86;90,58;88,41;90,03
CL3-057;10.02.2022;90,01;91,74;89,03;90,04
CL3-057;11.02.2022;90,0;94,66;89,19;93,9
CL3-057;14.02.2022;93,91;95,82;92,09;94,78
CL3-057;15.02.2022;94,83;95,17;90,66;92,1
CL3-057;16.02.2022;92,21;95,01;90,0;90,62
CL3-057;17.02.2022;90,9;93,36;90,62;91,68
CL3-057;18.02.2022;90,06;91,07;87,46;90,52
CL3-057;21.02.2022;91,32;92,95;89,06;92,83
CL3-057;22.02.2022;93,91;94,95;91,04;91,61
CL3-057;23.02.2022;91,74;93,9;90,64;92,24
CL3-057;24.02.2022;92,52;100,54;91,45;93,0
CL3-057;25.02.2022;93,32;95,64;90,06;91,94
CL3-057;28.02.2022;94,99;99,1;94,43;95,82
CL3-057;01.03.2022;96,09;106,78;95,32;106,34
CL3-057;02.03.2022;107,12;112,51;105,18;111,4
CL3-057;03.03.2022;111,33;116,57;106,43;108,05
CL3-057;04.03.2022;107,96;116,02;107,25;115,0
CL3-057;07.03.2022;121,33;130,5;115,54;120,32
CL3-057;08.03.2022;120,67;129,44;117,07;124,77
CL3-057;09.03.2022;124,66;126,84;103,63;109,53
CL3-057;10.03.2022;110,41;114,88;105,53;105,85
CL3-057;11.03.2022;105,99;110,29;104,48;109,09
CL3-057;14.03.2022;109,42;109,72;99,76;102,04
CL3-057;15.03.2022;102,28;102,58;93,53;95,18
CL3-057;16.03.2022;95,23;99,22;94,07;95,36
CL3-057;17.03.2022;95,34;104,24;94,85;103,62
CL3-057;18.03.2022;102,23;104,67;100,96;103,28
CL3-057;21.03.2022;103,62;111,08;102,47;110,93
CL3-057;22.03.2022;110,91;113,35;107,1;108,75
CL3-057;23.03.2022;108,85;115,4;108,38;114,35
CL3-057;24.03.2022;114,47;116,64;110,61;111,27
CL3-057;25.03.2022;111,75;114,12;108,68;112,6
CL3-057;28.03.2022;112,92;112,93;102,83;103,49
CL3-057;29.03.2022;103,47;107,84;98,44;105,16
CL3-057;30.03.2022;105,24;108,75;104,55;107,46
CL3-057;31.03.2022;107,45;107,8;99,66;101,2
CL3-057;01.04.2022;101,23;101,75;97,78;99,42
CL3-057;04.04.2022;98,95;103,94;98,05;103,65
CL3-057;05.04.2022;103,66;105,59;99,88;101,38
CL3-057;06.04.2022;101,24;104,02;95,73;96,97
CL3-057;07.04.2022;97,16;98,82;93,81;97,13
CL3-057;08.04.2022;97,17;98,76;95,29;97,9
CL3-057;11.04.2022;98,4;98,52;92,93;95,18
CL3-057;12.04.2022;95,17;101,35;94,84;100,98
CL3-057;13.04.2022;100,91;104,47;99,87;104,15
CL3-057;14.04.2022;104,2;107,64;102,12;106,54
CL3-057;18.04.2022;107,03;109,81;106,0;107,59
CL3-057;19.04.2022;107,06;108,37;101,51;102,4
CL3-057;20.04.2022;102,38;103,96;99,88;102,45
CL3-057;21.04.2022;102,5;105,42;102,01;104,03
CL3-057;22.04.2022;104,07;104,22;101,06;101,75
CL3-057;25.04.2022;101,38;101,55;95,28;98,62
CL3-057;26.04.2022;98,64;102,78;97,06;101,71
